INV_ID,INV_NO,ANC_NUM,INV_CATL_NO,CATL_MODELE,MARQ,DATE_INSPECTION,CE_NO,ELEMENT,CATEGORIE,COULEUR,MATERIAU,CONDITION,INTERVENTION,EMPL_X,EMPL_Y,EMPL_Z,TERRITOIRE,STATUT,BASE,ANCRAGE,PARC,AIRE,EMPL_ID,ORDRE_AFFICHAGE,LONG,LAT
1551304,INV-1551304,6133,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,271912.038,5035868.725,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542968,2,-73.920547,45.461973
1551305,INV-1551305,6190,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,271678.259,5036674.927,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542969,2,-73.923591,45.469216
1551306,INV-1551306,6191,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,271679.048,5036673.406,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542970,2,-73.92358,45.469203
1551307,INV-1551307,6068,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,270738.129,5036955.354,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542971,2,-73.935633,45.471694
1551308,INV-1551308,6477,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,270581.852,5035969.07,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542972,2,-73.937563,45.462812
1551309,INV-1551309,6476,691,"24,06",Support à bicyclettes à sécurité maximum(modèle sa),,61,Support vélo SUV,Support vélo,,,,,270582.727,5035968.775,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542973,2,-73.937552,45.462809
1551310,INV-1551310,6310,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,270260.698,5035946.002,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542974,2,-73.941668,45.462588
1551311,INV-1551311,6309,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,270260.133,5035944.759,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542975,2,-73.941675,45.462577
1551312,INV-1551312,6248,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,270255.81,5035927.344,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542976,2,-73.941729,45.46242
1551313,INV-1551313,6245,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,270253.99,5035957.901,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542977,2,-73.941755,45.462695
1551314,INV-1551314,6244,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,270252.092,5035955.346,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542978,2,-73.941779,45.462672
1551315,INV-1551315,6243,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,270248.681,5035953.833,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542979,2,-73.941822,45.462658
1551316,INV-1551316,6578,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,271798.427,5036582.429,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542980,2,-73.922048,45.46839
1551317,INV-1551317,6136,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,271903.948,5035864.875,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542981,2,-73.92065,45.461938
1551318,INV-1551318,6135,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,271906.477,5035866.184,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542982,2,-73.920618,45.46195
1551319,INV-1551319,6134,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,271909.725,5035867.571,0,6;,Actif,NON,,CAP-SAINT-JACQUES,,1542983,2,-73.920576,45.461962
1551731,INV-1551731,7231,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,Béton,,,273560.245,5041963.501,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543395,2,-73.899859,45.516891
1551732,INV-1551732,7190,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273566.084,5041888.016,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543396,2,-73.89978,45.516212
1551733,INV-1551733,7195,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273556.268,5041907.614,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543397,2,-73.899907,45.516388
1551734,INV-1551734,7194,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273554.163,5041907.55,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543398,2,-73.899934,45.516387
1551735,INV-1551735,7191,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273530.704,5041915.694,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543399,2,-73.900234,45.516459
1551736,INV-1551736,7189,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273567.86,5041889.137,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543400,2,-73.899757,45.516222
1551737,INV-1551737,7227,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273468.069,5041909.06,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543401,2,-73.901036,45.516397
1551738,INV-1551738,7261,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,274752.581,5041460.125,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543402,2,-73.884567,45.512414
1551739,INV-1551739,7234,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273488.374,5041875.931,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543403,2,-73.900774,45.516099
1551740,INV-1551740,7233,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273489.837,5041877.61,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543404,2,-73.900755,45.516115
1551741,INV-1551741,7232,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-08-09,61,Support vélo SUV,Support vélo,,,,,273483.515,5041891.813,0,6;,Actif,NON,,BOIS-DE-L'ÎLE-BIZARD,,1543405,2,-73.900837,45.516242
1551922,INV-1551922,6960,1195,Modèle à valider,Support à bicyclettes à valider,2011-07-04,61,Support vélo SUV,Support vélo,,,,,284808.94,5041383.96,0,15;,Actif,NON,,du Bois-de-Liesse,,1543586,2,-73.755858,45.512089
1551923,INV-1551923,7026,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-07-04,61,Support vélo SUV,Support vélo,,Acier,,,283832.324,5040001.189,0,15;,Actif,NON,,du Bois-de-Liesse,,1543587,2,-73.768298,45.499618
1551924,INV-1551924,7009,1195,Modèle à valider,Support à bicyclettes à valider,2011-07-04,61,Support vélo SUV,Support vélo,,,,,284194.309,5040753.541,0,15;,Actif,NON,,du Bois-de-Liesse,,1543588,2,-73.763698,45.506398
1551925,INV-1551925,7028,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-07-04,61,Support vélo SUV,Support vélo,,Acier,,,283829.568,5040003.264,0,15;,Actif,NON,,du Bois-de-Liesse,,1543589,2,-73.768333,45.499636
1551926,INV-1551926,7027,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-07-04,61,Support vélo SUV,Support vélo,,Acier,,,283830.843,5040002.167,0,15;,Actif,NON,,du Bois-de-Liesse,,1543590,2,-73.768317,45.499627
1551927,INV-1551927,7025,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2011-07-04,61,Support vélo SUV,Support vélo,,Acier,,,283833.679,5039999.954,0,15;,Actif,NON,,du Bois-de-Liesse,,1543591,2,-73.76828,45.499607
1552129,INV-1552129,4406,1195,Modèle à valider,Support à bicyclettes à valider,2009-09-24,61,Support vélo SUV,Support vélo,,Bois,,,290882.343,5032099.251,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543793,2,-73.677864,45.428689
1552130,INV-1552130,4429,1195,Modèle à valider,Support à bicyclettes à valider,2009-09-24,61,Support vélo SUV,Support vélo,,,,,290608.053,5032039.446,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543794,2,-73.681368,45.428145
1552131,INV-1552131,5011,1190,"24,001","Support à bicyclettes ""parc René-Lévesque""",2009-09-24,61,Support vélo SUV,Support vélo,,,,,291477.288,5032186.825,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543795,2,-73.670263,45.429488
1552132,INV-1552132,5012,1190,"24,001","Support à bicyclettes ""parc René-Lévesque""",2009-09-24,61,Support vélo SUV,Support vélo,,,,,291478.265,5032184.437,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543796,2,-73.670251,45.429467
1552133,INV-1552133,4375,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,Acier,,,290948.779,5031996.126,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543797,2,-73.677012,45.427762
1552134,INV-1552134,5113,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,290999.922,5032048.332,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543798,2,-73.67636,45.428233
1552135,INV-1552135,5111,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,290999.922,5032050.849,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543799,2,-73.67636,45.428256
1552136,INV-1552136,5084,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,290078.659,5032137.075,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543800,2,-73.688136,45.429013
1552137,INV-1552137,5083,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,290077.402,5032121.358,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543801,2,-73.688152,45.428871
1552138,INV-1552138,5082,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,290982.726,5032009.295,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543802,2,-73.676579,45.427881
1552139,INV-1552139,5079,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,290982.612,5032007.115,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543803,2,-73.67658,45.427862
1552140,INV-1552140,5029,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,291427.78,5032163.437,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543804,2,-73.670895,45.429277
1552141,INV-1552141,5027,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,,,,291428.149,5032161.96,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543805,2,-73.670891,45.429264
1552142,INV-1552142,4428,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,Bois,,,290488.444,5032053.103,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543806,2,-73.682897,45.428266
1552143,INV-1552143,4373,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-24,61,Support vélo SUV,Support vélo,,Bois,,,290923.575,5031998.65,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543807,2,-73.677334,45.427784
1552144,INV-1552144,4410,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-24,61,Support vélo SUV,Support vélo,,Acier,,,291475.919,5032184.62,0,17;,Actif,NON,,RENÉ-LÉVESQUE,,1543808,2,-73.670281,45.429469
1552501,INV-1552501,3236,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-05-11,61,Support vélo SUV,Support vélo,,Acier,,,296798.843,5033802.185,0,21;,Actif,NON,,ANGRIGNON,,1544165,2,-73.602281,45.444105
1552502,INV-1552502,1680,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-05-11,61,Support vélo SUV,Support vélo,,,,,296978.294,5034031.644,0,21;,Actif,NON,,ANGRIGNON,,1544166,2,-73.59999,45.446172
1552503,INV-1552503,3508,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-05-11,61,Support vélo SUV,Support vélo,,,,,296907.461,5033947.423,0,21;,Actif,NON,,ANGRIGNON,,1544167,2,-73.600894,45.445414
1552504,INV-1552504,1482,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296289.838,5033568.344,0,21;,Actif,NON,,ANGRIGNON,,1544168,2,-73.608783,45.441995
1552505,INV-1552505,3271,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296288.772,5033568.713,0,21;,Actif,NON,,ANGRIGNON,,1544169,2,-73.608797,45.441998
1552506,INV-1552506,398,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296430.417,5033308.213,0,21;,Actif,NON,,ANGRIGNON,,1544170,2,-73.606982,45.439656
1552507,INV-1552507,1489,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296261.735,5033402.348,0,21;,Actif,NON,,ANGRIGNON,,1544171,2,-73.60914,45.440501
1552508,INV-1552508,1555,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296957.721,5033285.663,0,21;,Actif,NON,,ANGRIGNON,,1544172,2,-73.600241,45.439459
1552509,INV-1552509,1544,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296877.14,5033183.297,0,21;,Actif,NON,,ANGRIGNON,,1544173,2,-73.60127,45.438537
1552510,INV-1552510,1540,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296856.81,5033189.776,0,21;,Actif,NON,,ANGRIGNON,,1544174,2,-73.60153,45.438595
1552511,INV-1552511,399,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296433.782,5033306.067,0,21;,Actif,NON,,ANGRIGNON,,1544175,2,-73.606939,45.439637
1552512,INV-1552512,3195,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-05-11,61,Support vélo SUV,Support vélo,,Aluminium,,,296812.442,5034039.93,0,21;,Actif,NON,,ANGRIGNON,,1544176,2,-73.602111,45.446245
1552513,INV-1552513,3270,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296274.718,5033567.721,0,21;,Actif,NON,,ANGRIGNON,,1544177,2,-73.608976,45.441989
1552514,INV-1552514,1481,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-05-11,61,Support vélo SUV,Support vélo,,,,,296275.32,5033568.238,0,21;,Actif,NON,,ANGRIGNON,,1544178,2,-73.608969,45.441994
1552515,INV-1552515,3299,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-05-11,61,Support vélo SUV,Support vélo,,,,,296313.248,5033443.143,0,21;,Actif,NON,,ANGRIGNON,,1544179,2,-73.608482,45.440869
1552516,INV-1552516,3237,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-05-11,61,Support vélo SUV,Support vélo,,Acier,,,296804.622,5033804.37,0,21;,Actif,NON,,ANGRIGNON,,1544180,2,-73.602207,45.444125
1552517,INV-1552517,1469,686,"24,01",Support pour 30 bicyclettes (64294) - ancien standard,2009-05-11,61,Support vélo SUV,Support vélo,,,,,296305.44,5033620.772,0,21;,Actif,NON,,ANGRIGNON,,1544181,2,-73.608585,45.442467
1552946,INV-1552946,4990,1355,"24,003",Support à bicyclettes,2009-09-09,61,Support vélo SUV,Support vélo,,Acier,,,295770.59,5030673.788,0,18;,Actif,NON,,DES RAPIDES,,1544610,2,-73.615368,45.415942
1552947,INV-1552947,4598,1190,"24,001","Support à bicyclettes ""parc René-Lévesque""",2009-09-09,61,Support vélo SUV,Support vélo,,,,,297292.762,5031835.648,0,18;,Actif,NON,,DES RAPIDES,,1544611,2,-73.595937,45.426415
1552948,INV-1552948,4629,1354,"24,002",Support à bicyclettes,2009-09-09,61,Support vélo SUV,Support vélo,,,,,297597.593,5032105.96,0,18;,Actif,NON,,DES RAPIDES,,1544612,2,-73.592045,45.428851
1552949,INV-1552949,4938,1190,"24,001","Support à bicyclettes ""parc René-Lévesque""",2009-09-09,61,Support vélo SUV,Support vélo,,,,,297303.186,5031844.673,0,18;,Actif,NON,,DES RAPIDES,,1544613,2,-73.595804,45.426496
1552950,INV-1552950,4585,1354,"24,002",Support à bicyclettes,2009-09-09,61,Support vélo SUV,Support vélo,,,,,297590.447,5032107.619,0,18;,Actif,NON,,DES RAPIDES,,1544614,2,-73.592136,45.428865
1552951,INV-1552951,4584,1354,"24,002",Support à bicyclettes,2009-09-09,61,Support vélo SUV,Support vélo,,,,,297586.555,5032108.428,0,18;,Actif,NON,,DES RAPIDES,,1544615,2,-73.592186,45.428873
1553381,INV-1553381,5654,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292264.676,5048332.644,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545045,2,-73.660613,45.574789
1553382,INV-1553382,5756,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292499.816,5048781.425,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545046,2,-73.657612,45.578832
1553383,INV-1553383,5655,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292265.768,5048332.251,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545047,2,-73.660599,45.574786
1553384,INV-1553384,5755,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292498.603,5048780.508,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545048,2,-73.657627,45.578824
1553385,INV-1553385,5757,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292501.289,5048782.526,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545049,2,-73.657593,45.578842
1553386,INV-1553386,5768,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292512.78,5048760.329,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545050,2,-73.657445,45.578642
1553387,INV-1553387,5700,1195,Modèle à valider,Support à bicyclettes à valider,,61,Support vélo SUV,Support vélo,,,,,292334.137,5048462.473,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545051,2,-73.659726,45.575959
1553388,INV-1553388,5680,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292215.711,5048327.525,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545052,2,-73.66124,45.574743
1553389,INV-1553389,5679,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292219.345,5048326.773,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545053,2,-73.661194,45.574736
1553390,INV-1553390,6036,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292011.84,5048007.275,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545054,2,-73.663844,45.571857
1553391,INV-1553391,6027,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292016.008,5048003.966,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545055,2,-73.663791,45.571827
1553392,INV-1553392,5986,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292156.324,5048533.416,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545056,2,-73.662007,45.576594
1553393,INV-1553393,5985,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292154.102,5048532.543,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545057,2,-73.662035,45.576586
1553394,INV-1553394,5962,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292031.266,5048386.471,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545058,2,-73.663605,45.57527
1553395,INV-1553395,5961,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,291938,5048393.046,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545059,2,-73.6648,45.575327
1553396,INV-1553396,5960,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,291939.087,5048395.378,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545060,2,-73.664786,45.575348
1553397,INV-1553397,5874,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292877.235,5049649.175,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545061,2,-73.652797,45.586647
1553398,INV-1553398,5866,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292874.338,5049575.554,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545062,2,-73.652832,45.585984
1553399,INV-1553399,5855,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292849.355,5049538.151,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545063,2,-73.653151,45.585647
1553400,INV-1553400,5850,1192,"24,08","Support à bicyclettes ""parc-nature""",,61,Support vélo SUV,Support vélo,,,,,292831.806,5049486.826,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545064,2,-73.653375,45.585185
1553401,INV-1553401,5794,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292563.421,5048937.16,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545065,2,-73.6568,45.580234
1553402,INV-1553402,5793,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292562.012,5048937.385,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545066,2,-73.656819,45.580236
1553403,INV-1553403,5792,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292563.097,5048932.987,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545067,2,-73.656804,45.580197
1553404,INV-1553404,5791,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292561.469,5048933.205,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545068,2,-73.656825,45.580199
1553405,INV-1553405,5769,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292513.377,5048760.733,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545069,2,-73.657437,45.578646
1553406,INV-1553406,5758,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),,61,Support vélo SUV,Support vélo,,,,,292502.502,5048783.444,0,24;,Actif,NON,,ÎLE-DE-LA-VISITATION,,1545070,2,-73.657577,45.57885
1553587,INV-1553587,2227,692,"24,07",Support à bicyclettes «tremblant» 8 places (svtrgo8),2009-09-09,61,Support vélo SUV,Support vélo,,,,,295693.176,5046701.503,0,26;,Actif,NON,,COMPLEXE ENVIRONNEMENTAL DE SAINT-MICHEL,,1545251,2,-73.616654,45.560165
1553588,INV-1553588,4873,692,"24,07",Support à bicyclettes «tremblant» 8 places (svtrgo8),2009-09-09,61,Support vélo SUV,Support vélo,,,,,295740.962,5046677.98,0,26;,Actif,NON,,COMPLEXE ENVIRONNEMENTAL DE SAINT-MICHEL,,1545252,2,-73.616041,45.559954
1553877,INV-1553877,5092,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294610.33,5043813.412,0,26;,Actif,NON,,JARRY,,1545541,2,-73.630465,45.534162
1553878,INV-1553878,5098,688,"24,03",Support à bicyclettes à haute densité 7 places (cp-7),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294665.799,5043876.912,0,26;,Actif,NON,,JARRY,,1545542,2,-73.629756,45.534734
1553879,INV-1553879,1045,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294637.797,5044106.951,0,26;,Actif,NON,,JARRY,,1545543,2,-73.630119,45.536804
1553880,INV-1553880,1089,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294663.311,5044180.218,0,26;,Actif,NON,,JARRY,,1545544,2,-73.629794,45.537464
1553881,INV-1553881,5102,1195,Modèle à valider,Support à bicyclettes à valider,2009-09-09,61,Support vélo SUV,Support vélo,,,,,294918.013,5043800.948,0,26;,Actif,NON,,JARRY,,1545545,2,-73.626525,45.534055
1553882,INV-1553882,5101,1195,Modèle à valider,Support à bicyclettes à valider,2009-09-09,61,Support vélo SUV,Support vélo,,,,,294911.233,5043803.663,0,26;,Actif,NON,,JARRY,,1545546,2,-73.626612,45.534079
1553883,INV-1553883,1255,692,"24,07",Support à bicyclettes «tremblant» 8 places (svtrgo8),2009-09-09,61,Support vélo SUV,Support vélo,,,,,295002.79,5044033.33,0,26;,Actif,NON,,JARRY,,1545547,2,-73.625444,45.536147
1553884,INV-1553884,1281,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,294739.901,5044193.756,0,26;,Actif,NON,,JARRY,,1545548,2,-73.628813,45.537587
1553885,INV-1553885,1206,689,"24,04",Support à bicyclettes à haute densité 3 places (cp-3),2009-09-09,61,Support vélo SUV,Support vélo,,,,,295111.338,5043985.422,0,26;,Actif,NON,,JARRY,,1545549,2,-73.624053,45.535717
